,REF_AREA,TIME_PERIOD,AGE_x,SMR,RANK,AGE_y,NMR
490,BIH,2000,Y10T14,1.41,2,_T,1.95
491,BIH,2000,Y15T19,5.51,2,_T,1.95
492,BIH,2000,Y10T19,3.44,2,_T,1.95
493,BIH,2000,Y10T19,1.97,2,_T,1.95
494,BIH,2000,Y10T19,4.84,2,_T,1.95
495,BIH,2010,Y10T14,0.9,4,_T,-17.497
496,BIH,2010,Y15T19,3.68,2,_T,-17.497
497,BIH,2010,Y10T14,1.62,2,_T,-17.497
498,BIH,2010,Y15T19,5.98,2,_T,-17.497
499,BIH,2010,Y10T14,1.27,3,_T,-17.497
500,BIH,2010,Y15T19,4.86,2,_T,-17.497
501,BIH,2010,Y10T19,3.13,2,_T,-17.497
502,BIH,2010,Y10T19,2.35,2,_T,-17.497
503,BIH,2010,Y10T19,3.88,2,_T,-17.497
504,BIH,2019,Y10T14,0.96,4,_T,-8.254
505,BIH,2019,Y15T19,3.79,1,_T,-8.254
506,BIH,2019,Y10T14,1.73,2,_T,-8.254
507,BIH,2019,Y15T19,7.01,2,_T,-8.254
508,BIH,2019,Y10T14,1.35,3,_T,-8.254
509,BIH,2019,Y15T19,5.43,2,_T,-8.254
510,BIH,2019,Y10T19,3.36,2,_T,-8.254
511,BIH,2019,Y10T19,2.35,2,_T,-8.254
512,BIH,2019,Y10T19,4.32,2,_T,-8.254
513,BLR,2000,Y10T14,1.15,6,_T,-1.015
514,BLR,2000,Y15T19,5.71,2,_T,-1.015
515,BLR,2000,Y10T14,5.0,2,_T,-1.015
516,BLR,2000,Y15T19,26.89,1,_T,-1.015
517,BLR,2000,Y10T14,3.12,3,_T,-1.015
518,BLR,2000,Y15T19,16.51,1,_T,-1.015
519,BLR,2000,Y10T19,9.85,1,_T,-1.015
520,BLR,2000,Y10T19,3.45,3,_T,-1.015
521,BLR,2000,Y10T19,15.97,1,_T,-1.015
522,BLR,2010,Y10T14,0.83,6,_T,0.503
523,BLR,2010,Y15T19,4.08,2,_T,0.503
524,BLR,2010,Y10T14,2.61,3,_T,0.503
525,BLR,2010,Y15T19,23.83,2,_T,0.503
526,BLR,2010,Y10T14,1.75,4,_T,0.503
527,BLR,2010,Y15T19,14.25,2,_T,0.503
528,BLR,2010,Y10T19,8.87,2,_T,0.503
529,BLR,2010,Y10T19,2.68,2,_T,0.503
530,BLR,2010,Y10T19,14.7,2,_T,0.503
531,BLR,2019,Y10T14,0.6,6,_T,1.56
532,BLR,2019,Y15T19,2.21,2,_T,1.56
533,BLR,2019,Y10T14,1.61,2,_T,1.56
534,BLR,2019,Y15T19,11.39,1,_T,1.56
535,BLR,2019,Y10T14,1.12,4,_T,1.56
536,BLR,2019,Y15T19,6.93,1,_T,1.56
537,BLR,2019,Y10T19,3.89,1,_T,1.56
538,BLR,2019,Y10T19,1.37,2,_T,1.56
539,BLR,2019,Y10T19,6.28,1,_T,1.56
540,BLZ,2000,Y10T14,0.48,13,_T,7.003
541,BLZ,2000,Y15T19,2.67,6,_T,7.003
542,BLZ,2000,Y10T14,0.59,13,_T,7.003
543,BLZ,2000,Y15T19,7.56,5,_T,7.003
544,BLZ,2000,Y10T14,0.53,13,_T,7.003
545,BLZ,2000,Y15T19,5.14,6,_T,7.003
546,BLZ,2000,Y10T19,2.74,7,_T,7.003
547,BLZ,2000,Y10T19,1.53,9,_T,7.003
548,BLZ,2000,Y10T19,3.93,6,_T,7.003
549,BLZ,2010,Y10T14,0.22,14,_T,5.119
550,BLZ,2010,Y15T19,2.46,7,_T,5.119
551,BLZ,2010,Y10T14,0.54,12,_T,5.119
552,BLZ,2010,Y15T19,6.77,5,_T,5.119
553,BLZ,2010,Y10T14,0.38,13,_T,5.119
554,BLZ,2010,Y15T19,4.62,4,_T,5.119
555,BLZ,2010,Y10T19,2.4,7,_T,5.119
556,BLZ,2010,Y10T19,1.29,9,_T,5.119
557,BLZ,2010,Y10T19,3.51,5,_T,5.119
558,BLZ,2019,Y10T14,0.14,18,_T,2.998
559,BLZ,2019,Y15T19,1.95,6,_T,2.998
560,BLZ,2019,Y10T14,0.37,12,_T,2.998
561,BLZ,2019,Y15T19,5.27,5,_T,2.998
562,BLZ,2019,Y10T14,0.25,12,_T,2.998
563,BLZ,2019,Y15T19,3.62,4,_T,2.998
564,BLZ,2019,Y10T19,1.97,7,_T,2.998
565,BLZ,2019,Y10T19,1.07,8,_T,2.998
566,BLZ,2019,Y10T19,2.85,5,_T,2.998
567,BOL,2000,Y10T14,2.75,5,_T,-2.055
568,BOL,2000,Y15T19,10.89,3,_T,-2.055
569,BOL,2000,Y10T14,1.91,9,_T,-2.055
570,BOL,2000,Y15T19,7.32,4,_T,-2.055
571,BOL,2000,Y10T14,2.33,7,_T,-2.055
572,BOL,2000,Y15T19,9.08,3,_T,-2.055
573,BOL,2000,Y10T19,5.51,5,_T,-2.055
574,BOL,2000,Y10T19,6.59,2,_T,-2.055
575,BOL,2000,Y10T19,4.46,6,_T,-2.055
576,BOL,2010,Y10T14,2.14,5,_T,-1.231
577,BOL,2010,Y15T19,8.21,2,_T,-1.231
578,BOL,2010,Y10T14,1.41,9,_T,-1.231
579,BOL,2010,Y15T19,5.79,4,_T,-1.231
580,BOL,2010,Y10T14,1.77,8,_T,-1.231
581,BOL,2010,Y15T19,6.97,4,_T,-1.231
582,BOL,2010,Y10T19,4.27,4,_T,-1.231
583,BOL,2010,Y10T19,5.06,1,_T,-1.231
584,BOL,2010,Y10T19,3.52,5,_T,-1.231
585,BOL,2019,Y10T14,1.73,4,_T,-0.762
586,BOL,2019,Y15T19,6.85,1,_T,-0.762
587,BOL,2019,Y10T14,1.33,8,_T,-0.762
588,BOL,2019,Y15T19,6.08,4,_T,-0.762
589,BOL,2019,Y10T14,1.53,6,_T,-0.762
590,BOL,2019,Y15T19,6.46,4,_T,-0.762
591,BOL,2019,Y10T19,3.96,4,_T,-0.762
592,BOL,2019,Y10T19,4.26,2,_T,-0.762
593,BOL,2019,Y10T19,3.67,4,_T,-0.762
594,BRA,2000,Y10T14,0.51,13,_T,-0.01
595,BRA,2000,Y15T19,1.95,4,_T,-0.01
596,BRA,2000,Y10T14,0.49,15,_T,-0.01
597,BRA,2000,Y15T19,3.53,5,_T,-0.01
598,BRA,2000,Y10T14,0.5,11,_T,-0.01
599,BRA,2000,Y15T19,2.75,5,_T,-0.01
600,BRA,2000,Y10T19,1.64,5,_T,-0.01
601,BRA,2000,Y10T19,1.24,7,_T,-0.01
602,BRA,2000,Y10T19,2.02,6,_T,-0.01
603,BRA,2010,Y10T14,0.55,8,_T,0.086
604,BRA,2010,Y15T19,1.85,4,_T,0.086
605,BRA,2010,Y10T14,0.63,9,_T,0.086
606,BRA,2010,Y15T19,4.3,4,_T,0.086
607,BRA,2010,Y10T14,0.59,9,_T,0.086
608,BRA,2010,Y15T19,3.09,4,_T,0.086
609,BRA,2010,Y10T19,1.84,4,_T,0.086
610,BRA,2010,Y10T19,1.19,6,_T,0.086
611,BRA,2010,Y10T19,2.45,4,_T,0.086
612,BRA,2019,Y10T14,0.95,6,_T,0.327
613,BRA,2019,Y15T19,3.06,3,_T,0.327
614,BRA,2019,Y10T14,0.98,8,_T,0.327
615,BRA,2019,Y15T19,9.25,3,_T,0.327
616,BRA,2019,Y10T14,0.96,8,_T,0.327
617,BRA,2019,Y15T19,6.21,3,_T,0.327
618,BRA,2019,Y10T19,3.7,3,_T,0.327
619,BRA,2019,Y10T19,2.05,3,_T,0.327
620,BRA,2019,Y10T19,5.28,3,_T,0.327
621,BRB,2000,Y10T14,0.0,130,_T,-3.144
622,BRB,2000,Y15T19,0.0,130,_T,-3.144
623,BRB,2000,Y10T14,0.0,130,_T,-3.144
624,BRB,2000,Y15T19,0.0,130,_T,-3.144
625,BRB,2000,Y10T14,0.0,130,_T,-3.144
626,BRB,2000,Y15T19,0.0,130,_T,-3.144
627,BRB,2000,Y10T19,0.0,130,_T,-3.144
628,BRB,2000,Y10T19,0.0,130,_T,-3.144
629,BRB,2000,Y10T19,0.0,130,_T,-3.144
630,BRB,2010,Y10T14,0.0,130,_T,-0.131
631,BRB,2010,Y15T19,0.0,130,_T,-0.131
632,BRB,2010,Y10T14,0.0,130,_T,-0.131
633,BRB,2010,Y15T19,0.0,130,_T,-0.131
634,BRB,2010,Y10T14,0.0,130,_T,-0.131
635,BRB,2010,Y15T19,0.0,130,_T,-0.131
636,BRB,2010,Y10T19,0.0,130,_T,-0.131
637,BRB,2010,Y10T19,0.0,130,_T,-0.131
638,BRB,2010,Y10T19,0.0,130,_T,-0.131
639,BRB,2019,Y10T14,0.0,129,_T,-0.232
640,BRB,2019,Y15T19,0.0,130,_T,-0.232
641,BRB,2019,Y10T14,0.0,130,_T,-0.232
642,BRB,2019,Y15T19,0.0,130,_T,-0.232
643,BRB,2019,Y10T14,0.0,130,_T,-0.232
644,BRB,2019,Y15T19,0.0,130,_T,-0.232
645,BRB,2019,Y10T19,0.0,130,_T,-0.232
646,BRB,2019,Y10T19,0.0,130,_T,-0.232
647,BRB,2019,Y10T19,0.0,130,_T,-0.232
648,BRN,2000,Y10T14,0.0,130,_T,4.989
649,BRN,2000,Y15T19,0.0,130,_T,4.989
650,BRN,2000,Y10T14,0.0,130,_T,4.989
651,BRN,2000,Y15T19,0.0,130,_T,4.989
652,BRN,2000,Y10T14,0.0,130,_T,4.989
653,BRN,2000,Y15T19,0.0,130,_T,4.989
654,BRN,2000,Y10T19,0.0,130,_T,4.989
655,BRN,2000,Y10T19,0.0,130,_T,4.989
656,BRN,2000,Y10T19,0.0,130,_T,4.989
657,BRN,2010,Y10T14,0.0,130,_T,1.182
658,BRN,2010,Y15T19,0.0,130,_T,1.182
659,BRN,2010,Y10T14,0.0,130,_T,1.182
660,BRN,2010,Y15T19,5.98,3,_T,1.182
661,BRN,2010,Y10T14,0.0,130,_T,1.182
662,BRN,2010,Y15T19,3.07,4,_T,1.182
663,BRN,2010,Y10T19,1.52,6,_T,1.182
664,BRN,2010,Y10T19,0.0,130,_T,1.182
665,BRN,2010,Y10T19,2.95,4,_T,1.182
666,BRN,2019,Y10T14,3.15,3,_T,-1.339
667,BRN,2019,Y15T19,0.0,130,_T,-1.339
668,BRN,2019,Y10T14,0.0,129,_T,-1.339
669,BRN,2019,Y15T19,0.0,130,_T,-1.339
670,BRN,2019,Y10T14,1.53,4,_T,-1.339
671,BRN,2019,Y15T19,0.0,130,_T,-1.339
672,BRN,2019,Y10T19,0.73,8,_T,-1.339
673,BRN,2019,Y10T19,1.51,3,_T,-1.339
674,BRN,2019,Y10T19,0.0,130,_T,-1.339
675,BTN,2000,Y10T14,0.53,19,_T,10.391
676,BTN,2000,Y15T19,2.74,7,_T,10.391
677,BTN,2000,Y10T14,0.74,18,_T,10.391
678,BTN,2000,Y15T19,3.68,7,_T,10.391
679,BTN,2000,Y10T14,0.64,19,_T,10.391
680,BTN,2000,Y15T19,3.21,8,_T,10.391
681,BTN,2000,Y10T19,1.83,12,_T,10.391
682,BTN,2000,Y10T19,1.56,10,_T,10.391
683,BTN,2000,Y10T19,2.1,10,_T,10.391
684,BTN,2010,Y10T14,0.95,18,_T,-1.685
685,BTN,2010,Y15T19,1.36,6,_T,-1.685
686,BTN,2010,Y10T14,1.75,13,_T,-1.685
687,BTN,2010,Y15T19,3.44,5,_T,-1.685
688,BTN,2010,Y10T14,1.35,15,_T,-1.685
689,BTN,2010,Y15T19,2.43,7,_T,-1.685
690,BTN,2010,Y10T19,1.9,11,_T,-1.685
691,BTN,2010,Y10T19,1.16,16,_T,-1.685
692,BTN,2010,Y10T19,2.62,9,_T,-1.685
693,BTN,2019,Y10T14,0.96,15,_T,0.379
694,BTN,2019,Y15T19,1.43,6,_T,0.379
695,BTN,2019,Y10T14,1.91,13,_T,0.379
696,BTN,2019,Y15T19,3.62,5,_T,0.379
697,BTN,2019,Y10T14,1.44,15,_T,0.379
698,BTN,2019,Y15T19,2.55,5,_T,0.379
699,BTN,2019,Y10T19,2.01,10,_T,0.379
700,BTN,2019,Y10T19,1.2,15,_T,0.379
701,BTN,2019,Y10T19,2.79,9,_T,0.379
702,BWA,2000,Y10T14,0.11,28,_T,4.625
703,BWA,2000,Y15T19,15.0,6,_T,4.625
704,BWA,2000,Y10T14,0.69,25,_T,4.625
705,BWA,2000,Y15T19,35.31,3,_T,4.625
706,BWA,2000,Y10T14,0.4,26,_T,4.625
707,BWA,2000,Y15T19,25.08,3,_T,4.625
708,BWA,2000,Y10T19,12.52,5,_T,4.625
709,BWA,2000,Y10T19,7.46,7,_T,4.625
710,BWA,2000,Y10T19,17.59,4,_T,4.625
711,BWA,2010,Y10T14,0.03,29,_T,1.704
712,BWA,2010,Y15T19,3.96,7,_T,1.704
713,BWA,2010,Y10T14,0.07,25,_T,1.704
714,BWA,2010,Y15T19,16.48,4,_T,1.704
715,BWA,2010,Y10T14,0.05,27,_T,1.704
716,BWA,2010,Y15T19,10.24,5,_T,1.704
717,BWA,2010,Y10T19,5.13,5,_T,1.704
718,BWA,2010,Y10T19,1.99,7,_T,1.704
719,BWA,2010,Y10T19,8.23,4,_T,1.704
720,BWA,2019,Y10T14,0.04,27,_T,1.174
721,BWA,2019,Y15T19,3.8,6,_T,1.174
722,BWA,2019,Y10T14,0.12,22,_T,1.174
723,BWA,2019,Y15T19,14.15,4,_T,1.174
724,BWA,2019,Y10T14,0.08,25,_T,1.174
725,BWA,2019,Y15T19,9.03,4,_T,1.174
726,BWA,2019,Y10T19,4.35,5,_T,1.174
727,BWA,2019,Y10T19,1.83,6,_T,1.174
728,BWA,2019,Y10T19,6.81,4,_T,1.174
729,CAF,2000,Y10T14,1.05,18,_T,2.152
730,CAF,2000,Y15T19,2.42,10,_T,2.152
731,CAF,2000,Y10T14,4.59,10,_T,2.152
732,CAF,2000,Y15T19,13.8,8,_T,2.152
733,CAF,2000,Y10T14,2.82,11,_T,2.152
734,CAF,2000,Y15T19,8.11,9,_T,2.152
735,CAF,2000,Y10T19,5.28,10,_T,2.152
736,CAF,2000,Y10T19,1.69,15,_T,2.152
737,CAF,2000,Y10T19,8.86,8,_T,2.152
738,CAF,2010,Y10T14,0.72,19,_T,-9.223
739,CAF,2010,Y15T19,3.75,11,_T,-9.223
740,CAF,2010,Y10T14,3.23,12,_T,-9.223
741,CAF,2010,Y15T19,14.75,8,_T,-9.223
742,CAF,2010,Y10T14,1.97,12,_T,-9.223
743,CAF,2010,Y15T19,9.24,10,_T,-9.223
744,CAF,2010,Y10T19,5.32,11,_T,-9.223
745,CAF,2010,Y10T19,2.12,12,_T,-9.223
746,CAF,2010,Y10T19,8.53,8,_T,-9.223
747,CAF,2019,Y10T14,0.73,19,_T,-7.065
748,CAF,2019,Y15T19,2.32,10,_T,-7.065
749,CAF,2019,Y10T14,3.33,11,_T,-7.065
750,CAF,2019,Y15T19,10.49,8,_T,-7.065
751,CAF,2019,Y10T14,2.04,11,_T,-7.065
752,CAF,2019,Y15T19,6.41,10,_T,-7.065
753,CAF,2019,Y10T19,4.09,10,_T,-7.065
754,CAF,2019,Y10T19,1.48,13,_T,-7.065
755,CAF,2019,Y10T19,6.68,9,_T,-7.065
756,CAN,2000,Y10T14,1.68,2,_T,6.594
757,CAN,2000,Y15T19,4.7,2,_T,6.594
758,CAN,2000,Y10T14,2.75,2,_T,6.594
759,CAN,2000,Y15T19,15.39,2,_T,6.594
760,CAN,2000,Y10T14,2.23,2,_T,6.594
761,CAN,2000,Y15T19,10.2,2,_T,6.594
762,CAN,2000,Y10T19,6.25,2,_T,6.594
763,CAN,2000,Y10T19,3.2,2,_T,6.594
764,CAN,2000,Y10T19,9.14,2,_T,6.594
765,CAN,2010,Y10T14,1.47,2,_T,6.728
766,CAN,2010,Y15T19,4.88,2,_T,6.728
767,CAN,2010,Y10T14,1.96,1,_T,6.728
768,CAN,2010,Y15T19,12.43,2,_T,6.728
769,CAN,2010,Y10T14,1.72,1,_T,6.728
770,CAN,2010,Y15T19,8.74,2,_T,6.728
771,CAN,2010,Y10T19,5.48,2,_T,6.728
772,CAN,2010,Y10T19,3.29,2,_T,6.728
773,CAN,2010,Y10T19,7.56,2,_T,6.728
774,CAN,2019,Y10T14,2.5,1,_T,10.501
775,CAN,2019,Y15T19,6.28,1,_T,10.501
776,CAN,2019,Y10T14,1.31,1,_T,10.501
777,CAN,2019,Y15T19,10.8,1,_T,10.501
778,CAN,2019,Y10T14,1.89,1,_T,10.501
779,CAN,2019,Y15T19,8.6,1,_T,10.501
780,CAN,2019,Y10T19,5.27,1,_T,10.501
781,CAN,2019,Y10T19,4.41,1,_T,10.501
782,CAN,2019,Y10T19,6.1,1,_T,10.501
783,CHE,2000,Y10T14,0.51,10,_T,3.357
784,CHE,2000,Y15T19,3.58,2,_T,3.357
785,CHE,2000,Y10T14,1.7,4,_T,3.357
786,CHE,2000,Y15T19,12.22,2,_T,3.357
787,CHE,2000,Y10T14,1.12,4,_T,3.357
788,CHE,2000,Y15T19,8.03,2,_T,3.357
789,CHE,2000,Y10T19,4.55,2,_T,3.357
790,CHE,2000,Y10T19,2.03,2,_T,3.357
791,CHE,2000,Y10T19,6.93,2,_T,3.357
792,CHE,2010,Y10T14,0.0,130,_T,9.711
793,CHE,2010,Y15T19,3.59,1,_T,9.711
794,CHE,2010,Y10T14,0.86,3,_T,9.711
795,CHE,2010,Y15T19,6.74,2,_T,9.711
796,CHE,2010,Y10T14,0.44,5,_T,9.711
797,CHE,2010,Y15T19,5.2,1,_T,9.711
798,CHE,2010,Y10T19,2.94,2,_T,9.711
799,CHE,2010,Y10T19,1.88,1,_T,9.711
800,CHE,2010,Y10T19,3.94,2,_T,9.711
801,CHE,2019,Y10T14,0.88,2,_T,5.091
802,CHE,2019,Y15T19,2.44,1,_T,5.091
803,CHE,2019,Y10T14,0.89,1,_T,5.091
804,CHE,2019,Y15T19,8.61,1,_T,5.091
805,CHE,2019,Y10T14,0.89,2,_T,5.091
806,CHE,2019,Y15T19,5.59,1,_T,5.091
807,CHE,2019,Y10T19,3.29,1,_T,5.091
808,CHE,2019,Y10T19,1.68,1,_T,5.091
809,CHE,2019,Y10T19,4.83,1,_T,5.091
810,CHL,2000,Y10T14,0.84,6,_T,0.377
811,CHL,2000,Y15T19,4.37,2,_T,0.377
812,CHL,2000,Y10T14,1.13,4,_T,0.377
813,CHL,2000,Y15T19,13.1,2,_T,0.377
814,CHL,2000,Y10T14,0.99,5,_T,0.377
815,CHL,2000,Y15T19,8.8,3,_T,0.377
816,CHL,2000,Y10T19,4.74,2,_T,0.377
817,CHL,2000,Y10T19,2.54,2,_T,0.377
818,CHL,2000,Y10T19,6.87,3,_T,0.377
819,CHL,2010,Y10T14,1.55,2,_T,1.534
820,CHL,2010,Y15T19,5.59,1,_T,1.534
821,CHL,2010,Y10T14,2.51,3,_T,1.534
822,CHL,2010,Y15T19,16.88,1,_T,1.534
823,CHL,2010,Y10T14,2.04,3,_T,1.534
824,CHL,2010,Y15T19,11.33,1,_T,1.534
825,CHL,2010,Y10T19,6.91,1,_T,1.534
826,CHL,2010,Y10T19,3.67,1,_T,1.534
827,CHL,2010,Y10T19,10.04,1,_T,1.534
828,CHL,2019,Y10T14,1.06,3,_T,12.162
829,CHL,2019,Y15T19,2.73,2,_T,12.162
830,CHL,2019,Y10T14,1.09,3,_T,12.162
831,CHL,2019,Y15T19,7.38,3,_T,12.162
832,CHL,2019,Y10T14,1.07,3,_T,12.162
833,CHL,2019,Y15T19,5.09,3,_T,12.162
834,CHL,2019,Y10T19,3.1,2,_T,12.162
835,CHL,2019,Y10T19,1.9,2,_T,12.162
836,CHL,2019,Y10T19,4.25,3,_T,12.162
837,CHN,2000,Y10T14,1.99,5,_T,-0.435
838,CHN,2000,Y15T19,6.88,1,_T,-0.435
839,CHN,2000,Y10T14,1.46,6,_T,-0.435
840,CHN,2000,Y15T19,7.39,3,_T,-0.435
841,CHN,2000,Y10T14,1.72,6,_T,-0.435
842,CHN,2000,Y15T19,7.14,3,_T,-0.435
843,CHN,2000,Y10T19,4.1,3,_T,-0.435
844,CHN,2000,Y10T19,4.14,2,_T,-0.435
845,CHN,2000,Y10T19,4.06,3,_T,-0.435
846,CHN,2010,Y10T14,0.75,6,_T,-0.161
847,CHN,2010,Y15T19,3.47,2,_T,-0.161
848,CHN,2010,Y10T14,1.0,7,_T,-0.161
849,CHN,2010,Y15T19,4.24,3,_T,-0.161
850,CHN,2010,Y10T14,0.88,6,_T,-0.161
851,CHN,2010,Y15T19,3.87,3,_T,-0.161
852,CHN,2010,Y10T19,2.47,3,_T,-0.161
853,CHN,2010,Y10T19,2.2,2,_T,-0.161
854,CHN,2010,Y10T19,2.71,3,_T,-0.161
855,CHN,2019,Y10T14,0.55,7,_T,-0.213
856,CHN,2019,Y15T19,2.23,2,_T,-0.213
857,CHN,2019,Y10T14,0.85,7,_T,-0.213
858,CHN,2019,Y15T19,3.51,3,_T,-0.213
859,CHN,2019,Y10T14,0.71,7,_T,-0.213
860,CHN,2019,Y15T19,2.92,3,_T,-0.213
861,CHN,2019,Y10T19,1.81,4,_T,-0.213
862,CHN,2019,Y10T19,1.39,4,_T,-0.213
863,CHN,2019,Y10T19,2.17,3,_T,-0.213
864,CIV,2000,Y10T14,1.78,19,_T,-3.794
865,CIV,2000,Y15T19,1.61,15,_T,-3.794
866,CIV,2000,Y10T14,8.7,6,_T,-3.794
867,CIV,2000,Y15T19,9.2,8,_T,-3.794
868,CIV,2000,Y10T14,5.24,10,_T,-3.794
869,CIV,2000,Y15T19,5.41,10,_T,-3.794
870,CIV,2000,Y10T19,5.32,11,_T,-3.794
871,CIV,2000,Y10T19,1.7,18,_T,-3.794
872,CIV,2000,Y10T19,8.94,9,_T,-3.794
873,CIV,2010,Y10T14,1.95,16,_T,-6.524
874,CIV,2010,Y15T19,2.47,14,_T,-6.524
875,CIV,2010,Y10T14,8.51,6,_T,-6.524
876,CIV,2010,Y15T19,9.38,9,_T,-6.524
877,CIV,2010,Y10T14,5.22,10,_T,-6.524
878,CIV,2010,Y15T19,5.91,10,_T,-6.524
879,CIV,2010,Y10T19,5.54,10,_T,-6.524
880,CIV,2010,Y10T19,2.19,17,_T,-6.524
881,CIV,2010,Y10T19,8.91,9,_T,-6.524
882,CIV,2019,Y10T14,2.44,15,_T,-0.593
883,CIV,2019,Y15T19,1.71,14,_T,-0.593
884,CIV,2019,Y10T14,10.07,6,_T,-0.593
885,CIV,2019,Y15T19,6.49,7,_T,-0.593
886,CIV,2019,Y10T14,6.27,10,_T,-0.593
887,CIV,2019,Y15T19,4.1,10,_T,-0.593
888,CIV,2019,Y10T19,5.24,9,_T,-0.593
889,CIV,2019,Y10T19,2.09,17,_T,-0.593
890,CIV,2019,Y10T19,8.37,8,_T,-0.593
891,CMR,2000,Y10T14,2.32,15,_T,-1.405
892,CMR,2000,Y15T19,2.75,12,_T,-1.405
893,CMR,2000,Y10T14,6.93,8,_T,-1.405
894,CMR,2000,Y15T19,6.77,7,_T,-1.405
895,CMR,2000,Y10T14,4.64,10,_T,-1.405
896,CMR,2000,Y15T19,4.77,11,_T,-1.405
897,CMR,2000,Y10T19,4.7,11,_T,-1.405
898,CMR,2000,Y10T19,2.52,15,_T,-1.405
899,CMR,2000,Y10T19,6.86,8,_T,-1.405
900,CMR,2010,Y10T14,2.13,14,_T,-0.471
901,CMR,2010,Y15T19,2.63,12,_T,-0.471
902,CMR,2010,Y10T14,6.44,9,_T,-0.471
903,CMR,2010,Y15T19,6.73,8,_T,-0.471
904,CMR,2010,Y10T14,4.3,11,_T,-0.471
905,CMR,2010,Y15T19,4.69,10,_T,-0.471
906,CMR,2010,Y10T19,4.48,11,_T,-0.471
907,CMR,2010,Y10T19,2.37,14,_T,-0.471
908,CMR,2010,Y10T19,6.58,8,_T,-0.471
909,CMR,2019,Y10T14,2.0,13,_T,-0.475
910,CMR,2019,Y15T19,2.31,12,_T,-0.475
911,CMR,2019,Y10T14,6.02,10,_T,-0.475
912,CMR,2019,Y15T19,5.36,6,_T,-0.475
913,CMR,2019,Y10T14,4.02,11,_T,-0.475
914,CMR,2019,Y15T19,3.84,11,_T,-0.475
915,CMR,2019,Y10T19,3.94,11,_T,-0.475
916,CMR,2019,Y10T19,2.14,15,_T,-0.475
917,CMR,2019,Y10T19,5.71,8,_T,-0.475
918,COD,2000,Y10T14,1.82,20,_T,-0.987
919,COD,2000,Y15T19,1.66,14,_T,-0.987
920,COD,2000,Y10T14,6.45,9,_T,-0.987
921,COD,2000,Y15T19,5.4,10,_T,-0.987
922,COD,2000,Y10T14,4.14,11,_T,-0.987
923,COD,2000,Y15T19,3.54,12,_T,-0.987
924,COD,2000,Y10T19,3.87,13,_T,-0.987
925,COD,2000,Y10T19,1.75,20,_T,-0.987
926,COD,2000,Y10T19,5.97,11,_T,-0.987
927,COD,2010,Y10T14,2.23,17,_T,0.133
928,COD,2010,Y15T19,1.47,11,_T,0.133
929,COD,2010,Y10T14,6.77,9,_T,0.133
930,COD,2010,Y15T19,4.5,7,_T,0.133
931,COD,2010,Y10T14,4.51,11,_T,0.133
932,COD,2010,Y15T19,2.99,10,_T,0.133
933,COD,2010,Y10T19,3.81,13,_T,0.133
934,COD,2010,Y10T19,1.88,18,_T,0.133
935,COD,2010,Y10T19,5.73,11,_T,0.133
936,COD,2019,Y10T14,2.26,16,_T,-1.61
937,COD,2019,Y15T19,1.2,13,_T,-1.61
938,COD,2019,Y10T14,7.47,8,_T,-1.61
939,COD,2019,Y15T19,4.09,7,_T,-1.61
940,COD,2019,Y10T14,4.88,11,_T,-1.61
941,COD,2019,Y15T19,2.65,9,_T,-1.61
942,COD,2019,Y10T19,3.88,11,_T,-1.61
943,COD,2019,Y10T19,1.78,17,_T,-1.61
944,COD,2019,Y10T19,5.95,10,_T,-1.61
945,COG,2000,Y10T14,1.04,20,_T,25.782
946,COG,2000,Y15T19,3.55,12,_T,25.782
947,COG,2000,Y10T14,3.47,10,_T,25.782
948,COG,2000,Y15T19,10.52,8,_T,25.782
949,COG,2000,Y10T14,2.26,12,_T,25.782
950,COG,2000,Y15T19,7.03,11,_T,25.782
951,COG,2000,Y10T19,4.52,12,_T,25.782
952,COG,2000,Y10T19,2.23,14,_T,25.782
953,COG,2000,Y10T19,6.8,10,_T,25.782
954,COG,2010,Y10T14,0.83,18,_T,2.777
955,COG,2010,Y15T19,3.19,11,_T,2.777
956,COG,2010,Y10T14,2.27,9,_T,2.777
957,COG,2010,Y15T19,5.91,7,_T,2.777
958,COG,2010,Y10T14,1.55,13,_T,2.777
959,COG,2010,Y15T19,4.55,10,_T,2.777
960,COG,2010,Y10T19,2.94,10,_T,2.777
961,COG,2010,Y10T19,1.92,12,_T,2.777
962,COG,2010,Y10T19,3.95,9,_T,2.777
963,COG,2019,Y10T14,0.43,16,_T,-1.125
964,COG,2019,Y15T19,1.19,12,_T,-1.125
965,COG,2019,Y10T14,1.56,9,_T,-1.125
966,COG,2019,Y15T19,3.73,7,_T,-1.125
967,COG,2019,Y10T14,1.0,12,_T,-1.125
968,COG,2019,Y15T19,2.47,9,_T,-1.125
969,COG,2019,Y10T19,1.66,10,_T,-1.125
970,COG,2019,Y10T19,0.77,15,_T,-1.125
971,COG,2019,Y10T19,2.54,8,_T,-1.125
972,COL,2000,Y10T14,2.24,4,_T,-0.793
973,COL,2000,Y15T19,8.06,3,_T,-0.793
974,COL,2000,Y10T14,0.23,11,_T,-0.793
975,COL,2000,Y15T19,9.72,3,_T,-0.793
976,COL,2000,Y10T14,1.21,5,_T,-0.793
977,COL,2000,Y15T19,8.9,3,_T,-0.793
978,COL,2000,Y10T19,4.95,3,_T,-0.793
979,COL,2000,Y10T19,5.09,3,_T,-0.793
980,COL,2000,Y10T19,4.82,4,_T,-0.793
