,REF_AREA,TIME_PERIOD,INDICATOR,AGE,OBS_VALUE
4935,MYT,2019,DM_NET_MG_RATE,_T,5.077
4936,NAM,2019,DM_NET_MG_RATE,_T,-3.507
4937,NCL,2019,DM_NET_MG_RATE,_T,-8.152
4938,NER,2019,DM_NET_MG_RATE,_T,-0.673
4939,NGA,2019,DM_NET_MG_RATE,_T,-0.511
4940,NIC,2019,DM_NET_MG_RATE,_T,-2.957
4941,NIU,2019,DM_NET_MG_RATE,_T,23.167
4942,NLD,2019,DM_NET_MG_RATE,_T,3.477
4943,NOR,2019,DM_NET_MG_RATE,_T,4.792
4944,NPL,2019,DM_NET_MG_RATE,_T,-2.445
4945,NRU,2019,DM_NET_MG_RATE,_T,-8.782
4946,NZL,2019,DM_NET_MG_RATE,_T,21.063
4947,OMN,2019,DM_NET_MG_RATE,_T,-22.946
4948,PAK,2019,DM_NET_MG_RATE,_T,-5.258
4949,PAN,2019,DM_NET_MG_RATE,_T,2.513
4950,PER,2019,DM_NET_MG_RATE,_T,4.169
4951,PHL,2019,DM_NET_MG_RATE,_T,-0.218
4952,PLW,2019,DM_NET_MG_RATE,_T,0.446
4953,PNG,2019,DM_NET_MG_RATE,_T,2.411
4954,POL,2019,DM_NET_MG_RATE,_T,-0.077
4955,PRI,2019,DM_NET_MG_RATE,_T,-4.849
4956,PRK,2019,DM_NET_MG_RATE,_T,-0.122
4957,PRT,2019,DM_NET_MG_RATE,_T,4.252
4958,PRY,2019,DM_NET_MG_RATE,_T,-2.489
4959,PSE,2019,DM_NET_MG_RATE,_T,-5.026
4960,PYF,2019,DM_NET_MG_RATE,_T,-2.869
4961,QAT,2019,DM_NET_MG_RATE,_T,5.533
4962,REU,2019,DM_NET_MG_RATE,_T,-1.066
4963,ROU,2019,DM_NET_MG_RATE,_T,-1.303
4964,RUS,2019,DM_NET_MG_RATE,_T,2.292
4965,RWA,2019,DM_NET_MG_RATE,_T,-0.921
4966,SAU,2019,DM_NET_MG_RATE,_T,6.754
4967,SDN,2019,DM_NET_MG_RATE,_T,-0.681
4968,SEN,2019,DM_NET_MG_RATE,_T,-1.247
4969,SGP,2019,DM_NET_MG_RATE,_T,6.953
4970,SHN,2019,DM_NET_MG_RATE,_T,2.021
4971,SLB,2019,DM_NET_MG_RATE,_T,-2.372
4972,SLE,2019,DM_NET_MG_RATE,_T,-0.278
4973,SLV,2019,DM_NET_MG_RATE,_T,-8.742
4974,SMR,2019,DM_NET_MG_RATE,_T,4.34
4975,SOM,2019,DM_NET_MG_RATE,_T,3.011
4976,SPM,2019,DM_NET_MG_RATE,_T,3.056
4977,SRB,2019,DM_NET_MG_RATE,_T,0.066
4978,SSD,2019,DM_NET_MG_RATE,_T,0.196
4979,STP,2019,DM_NET_MG_RATE,_T,-7.974
4980,SUR,2019,DM_NET_MG_RATE,_T,0.338
4981,SVK,2019,DM_NET_MG_RATE,_T,0.62
4982,SVN,2019,DM_NET_MG_RATE,_T,3.522
4983,SWE,2019,DM_NET_MG_RATE,_T,7.978
4984,SWZ,2019,DM_NET_MG_RATE,_T,-8.341
4985,SXM,2019,DM_NET_MG_RATE,_T,12.646
4986,SYC,2019,DM_NET_MG_RATE,_T,2.927
4987,SYR,2019,DM_NET_MG_RATE,_T,25.21
4988,TCA,2019,DM_NET_MG_RATE,_T,32.031
4989,TCD,2019,DM_NET_MG_RATE,_T,-0.587
4990,TGO,2019,DM_NET_MG_RATE,_T,-0.242
4991,THA,2019,DM_NET_MG_RATE,_T,0.053
4992,TJK,2019,DM_NET_MG_RATE,_T,-0.77
4993,TKL,2019,DM_NET_MG_RATE,_T,66.637
4994,TKM,2019,DM_NET_MG_RATE,_T,-1.56
4995,TLS,2019,DM_NET_MG_RATE,_T,-4.104
4996,TON,2019,DM_NET_MG_RATE,_T,-17.923
4997,TTO,2019,DM_NET_MG_RATE,_T,-12.584
4998,TUN,2019,DM_NET_MG_RATE,_T,-1.626
4999,TUR,2019,DM_NET_MG_RATE,_T,-2.613
5000,TUV,2019,DM_NET_MG_RATE,_T,-5.188
5001,TWN,2019,DM_NET_MG_RATE,_T,1.178
5002,TZA,2019,DM_NET_MG_RATE,_T,-1.082
5003,UGA,2019,DM_NET_MG_RATE,_T,2.498
5004,UKR,2019,DM_NET_MG_RATE,_T,-0.177
5005,UNICEF_EAP,2019,DM_NET_MG_RATE,_T,0.087
5006,UNICEF_EAPRO,2019,DM_NET_MG_RATE,_T,-0.222
5007,UNICEF_ECARO,2019,DM_NET_MG_RATE,_T,-1.965
5008,UNICEF_EECA,2019,DM_NET_MG_RATE,_T,-0.43
5009,UNICEF_ESA,2019,DM_NET_MG_RATE,_T,-0.068
5010,UNICEF_ESARO,2019,DM_NET_MG_RATE,_T,-0.02
5011,UNICEF_LAC,2019,DM_NET_MG_RATE,_T,-0.622
5012,UNICEF_LACRO,2019,DM_NET_MG_RATE,_T,-0.624
5013,UNICEF_MENA,2019,DM_NET_MG_RATE,_T,0.228
5014,UNICEF_MENARO,2019,DM_NET_MG_RATE,_T,0.125
5015,UNICEF_NA,2019,DM_NET_MG_RATE,_T,4.179
5016,UNICEF_ROSA,2019,DM_NET_MG_RATE,_T,-1.225
5017,UNICEF_SA,2019,DM_NET_MG_RATE,_T,-1.225
5018,UNICEF_WCA,2019,DM_NET_MG_RATE,_T,-0.872
5019,UNICEF_WCARO,2019,DM_NET_MG_RATE,_T,-0.872
5020,UNICEF_WE,2019,DM_NET_MG_RATE,_T,3.111
5021,UNSDG_LDC,2019,DM_NET_MG_RATE,_T,-0.883
5022,URY,2019,DM_NET_MG_RATE,_T,-0.846
5023,USA,2019,DM_NET_MG_RATE,_T,3.472
5024,UZB,2019,DM_NET_MG_RATE,_T,-2.102
5025,VAT,2019,DM_NET_MG_RATE,_T,0
5026,VCT,2019,DM_NET_MG_RATE,_T,-7.199
5027,VEN,2019,DM_NET_MG_RATE,_T,-33.156
5028,VGB,2019,DM_NET_MG_RATE,_T,8.3
5029,VIR,2019,DM_NET_MG_RATE,_T,-4.533
5030,VNM,2019,DM_NET_MG_RATE,_T,-0.042
5031,VUT,2019,DM_NET_MG_RATE,_T,-1.323
5032,WLF,2019,DM_NET_MG_RATE,_T,-14.489
5033,WORLD,2019,DM_NET_MG_RATE,_T,0
5034,WSM,2019,DM_NET_MG_RATE,_T,-11.584
5035,XKX,2019,DM_NET_MG_RATE,_T,-19.65
5036,YEM,2019,DM_NET_MG_RATE,_T,-1.26
5037,ZAF,2019,DM_NET_MG_RATE,_T,0.391
5038,ZMB,2019,DM_NET_MG_RATE,_T,0.981
5039,ZWE,2019,DM_NET_MG_RATE,_T,-3.895
5040,ABW,2020,DM_NET_MG_RATE,_T,0
5041,AFG,2020,DM_NET_MG_RATE,_T,4.289
5042,AGO,2020,DM_NET_MG_RATE,_T,0.226
5043,AIA,2020,DM_NET_MG_RATE,_T,8.44
5044,ALB,2020,DM_NET_MG_RATE,_T,-3.175
5045,AND,2020,DM_NET_MG_RATE,_T,19.124
5046,ARE,2020,DM_NET_MG_RATE,_T,-0.297
5047,ARG,2020,DM_NET_MG_RATE,_T,0.052
5048,ARM,2020,DM_NET_MG_RATE,_T,-4.562
5049,ASM,2020,DM_NET_MG_RATE,_T,-34.806
5050,ATG,2020,DM_NET_MG_RATE,_T,0
5051,AUS,2020,DM_NET_MG_RATE,_T,4.605
5052,AUT,2020,DM_NET_MG_RATE,_T,2.283
5053,AZE,2020,DM_NET_MG_RATE,_T,0.105
5054,BDI,2020,DM_NET_MG_RATE,_T,-0.833
5055,BEL,2020,DM_NET_MG_RATE,_T,4.632
5056,BEN,2020,DM_NET_MG_RATE,_T,0.137
5057,BES,2020,DM_NET_MG_RATE,_T,20.898
5058,BFA,2020,DM_NET_MG_RATE,_T,-0.263
5059,BGD,2020,DM_NET_MG_RATE,_T,-0.365
5060,BGR,2020,DM_NET_MG_RATE,_T,-1.418
5061,BHR,2020,DM_NET_MG_RATE,_T,-32.447
5062,BHS,2020,DM_NET_MG_RATE,_T,0
5063,BIH,2020,DM_NET_MG_RATE,_T,-8.062
5064,BLM,2020,DM_NET_MG_RATE,_T,14.446
5065,BLR,2020,DM_NET_MG_RATE,_T,1.412
5066,BLZ,2020,DM_NET_MG_RATE,_T,0
5067,BMU,2020,DM_NET_MG_RATE,_T,4.555
5068,BOL,2020,DM_NET_MG_RATE,_T,-0.391
5069,BRA,2020,DM_NET_MG_RATE,_T,0.267
5070,BRB,2020,DM_NET_MG_RATE,_T,0
5071,BRN,2020,DM_NET_MG_RATE,_T,-0.894
5072,BTN,2020,DM_NET_MG_RATE,_T,0.377
5073,BWA,2020,DM_NET_MG_RATE,_T,0.713
5074,CAF,2020,DM_NET_MG_RATE,_T,-4.63
5075,CAN,2020,DM_NET_MG_RATE,_T,5.165
5076,CHE,2020,DM_NET_MG_RATE,_T,6.245
5077,CHL,2020,DM_NET_MG_RATE,_T,5.113
5078,CHN,2020,DM_NET_MG_RATE,_T,-0.024
5079,CIV,2020,DM_NET_MG_RATE,_T,-0.459
5080,CMR,2020,DM_NET_MG_RATE,_T,-0.373
5081,COD,2020,DM_NET_MG_RATE,_T,-0.018
5082,COG,2020,DM_NET_MG_RATE,_T,-0.783
5083,COK,2020,DM_NET_MG_RATE,_T,-9.351
5084,COL,2020,DM_NET_MG_RATE,_T,4.515
5085,COM,2020,DM_NET_MG_RATE,_T,-2.196
5086,CPV,2020,DM_NET_MG_RATE,_T,-2.184
5087,CRI,2020,DM_NET_MG_RATE,_T,0.407
5088,CUB,2020,DM_NET_MG_RATE,_T,-0.625
5089,CUW,2020,DM_NET_MG_RATE,_T,5.282
5090,CYM,2020,DM_NET_MG_RATE,_T,11.439
5091,CYP,2020,DM_NET_MG_RATE,_T,2.426
5092,CZE,2020,DM_NET_MG_RATE,_T,0.344
5093,DEU,2020,DM_NET_MG_RATE,_T,4.017
5094,DJI,2020,DM_NET_MG_RATE,_T,0.683
5095,DMA,2020,DM_NET_MG_RATE,_T,1.39
5096,DNK,2020,DM_NET_MG_RATE,_T,3.969
5097,DOM,2020,DM_NET_MG_RATE,_T,-1.36
5098,DZA,2020,DM_NET_MG_RATE,_T,-0.433
5099,ECU,2020,DM_NET_MG_RATE,_T,2.043
5100,EGY,2020,DM_NET_MG_RATE,_T,0.042
5101,ERI,2020,DM_NET_MG_RATE,_T,-4.205
5102,ESP,2020,DM_NET_MG_RATE,_T,4.418
5103,EST,2020,DM_NET_MG_RATE,_T,2.256
5104,ETH,2020,DM_NET_MG_RATE,_T,0.332
5105,FIN,2020,DM_NET_MG_RATE,_T,3.167
5106,FJI,2020,DM_NET_MG_RATE,_T,-6.502
5107,FLK,2020,DM_NET_MG_RATE,_T,1.069
5108,FRA,2020,DM_NET_MG_RATE,_T,0.284
5109,FRO,2020,DM_NET_MG_RATE,_T,9.54
5110,FSM,2020,DM_NET_MG_RATE,_T,-5.648
5111,GAB,2020,DM_NET_MG_RATE,_T,0.661
5112,GBR,2020,DM_NET_MG_RATE,_T,3.153
5113,GEO,2020,DM_NET_MG_RATE,_T,-0.726
5114,GHA,2020,DM_NET_MG_RATE,_T,-0.009
5115,GIB,2020,DM_NET_MG_RATE,_T,-1.772
5116,GIN,2020,DM_NET_MG_RATE,_T,-0.33
5117,GLP,2020,DM_NET_MG_RATE,_T,0
5118,GMB,2020,DM_NET_MG_RATE,_T,-0.761
5119,GNB,2020,DM_NET_MG_RATE,_T,-0.691
5120,GNQ,2020,DM_NET_MG_RATE,_T,0
5121,GRC,2020,DM_NET_MG_RATE,_T,-1.697
5122,GRD,2020,DM_NET_MG_RATE,_T,0
5123,GRL,2020,DM_NET_MG_RATE,_T,-2.674
5124,GTM,2020,DM_NET_MG_RATE,_T,-1.332
5125,GUF,2020,DM_NET_MG_RATE,_T,0
5126,GUM,2020,DM_NET_MG_RATE,_T,-1.441
5127,GUY,2020,DM_NET_MG_RATE,_T,1.007
5128,HKG,2020,DM_NET_MG_RATE,_T,0
5129,HND,2020,DM_NET_MG_RATE,_T,-0.612
5130,HRV,2020,DM_NET_MG_RATE,_T,-2.826
5131,HTI,2020,DM_NET_MG_RATE,_T,-2.991
5132,HUN,2020,DM_NET_MG_RATE,_T,0.928
5133,IDN,2020,DM_NET_MG_RATE,_T,-0.092
5134,IMN,2020,DM_NET_MG_RATE,_T,2.8
5135,IND,2020,DM_NET_MG_RATE,_T,-0.025
5136,IRL,2020,DM_NET_MG_RATE,_T,3.102
5137,IRN,2020,DM_NET_MG_RATE,_T,-1.794
5138,IRQ,2020,DM_NET_MG_RATE,_T,1.682
5139,ISL,2020,DM_NET_MG_RATE,_T,7.041
5140,ISR,2020,DM_NET_MG_RATE,_T,1.894
5141,ITA,2020,DM_NET_MG_RATE,_T,0.471
5142,JAM,2020,DM_NET_MG_RATE,_T,0
5143,JOR,2020,DM_NET_MG_RATE,_T,1.657
5144,JPN,2020,DM_NET_MG_RATE,_T,0.7
5145,KAZ,2020,DM_NET_MG_RATE,_T,-0.655
5146,KEN,2020,DM_NET_MG_RATE,_T,-0.329
5147,KGZ,2020,DM_NET_MG_RATE,_T,-2.225
5148,KHM,2020,DM_NET_MG_RATE,_T,-1.36
5149,KIR,2020,DM_NET_MG_RATE,_T,-2.338
5150,KNA,2020,DM_NET_MG_RATE,_T,-4.001
5151,KOR,2020,DM_NET_MG_RATE,_T,0
5152,KWT,2020,DM_NET_MG_RATE,_T,-56.639
5153,LAO,2020,DM_NET_MG_RATE,_T,-1.407
5154,LBN,2020,DM_NET_MG_RATE,_T,-20.124
5155,LBR,2020,DM_NET_MG_RATE,_T,-1.987
5156,LBY,2020,DM_NET_MG_RATE,_T,-0.105
5157,LCA,2020,DM_NET_MG_RATE,_T,0
5158,LIE,2020,DM_NET_MG_RATE,_T,4.886
5159,LKA,2020,DM_NET_MG_RATE,_T,-4.246
5160,LSO,2020,DM_NET_MG_RATE,_T,-0.661
5161,LTU,2020,DM_NET_MG_RATE,_T,-4.467
5162,LUX,2020,DM_NET_MG_RATE,_T,11.088
5163,LVA,2020,DM_NET_MG_RATE,_T,-3.884
5164,MAC,2020,DM_NET_MG_RATE,_T,12.568
5165,MAF,2020,DM_NET_MG_RATE,_T,-28.736
5166,MAR,2020,DM_NET_MG_RATE,_T,-0.921
5167,MCO,2020,DM_NET_MG_RATE,_T,5.595
5168,MDA,2020,DM_NET_MG_RATE,_T,-4.619
5169,MDG,2020,DM_NET_MG_RATE,_T,-0.026
5170,MDV,2020,DM_NET_MG_RATE,_T,2.207
5171,MEX,2020,DM_NET_MG_RATE,_T,-0.079
5172,MHL,2020,DM_NET_MG_RATE,_T,-42.865
5173,MKD,2020,DM_NET_MG_RATE,_T,-0.23
5174,MLI,2020,DM_NET_MG_RATE,_T,-0.705
5175,MLT,2020,DM_NET_MG_RATE,_T,21.284
5176,MMR,2020,DM_NET_MG_RATE,_T,-1.239
5177,MNE,2020,DM_NET_MG_RATE,_T,-2.106
5178,MNG,2020,DM_NET_MG_RATE,_T,0
5179,MNP,2020,DM_NET_MG_RATE,_T,-8.655
5180,MOZ,2020,DM_NET_MG_RATE,_T,0.377
5181,MRT,2020,DM_NET_MG_RATE,_T,-0.332
5182,MSR,2020,DM_NET_MG_RATE,_T,-20.655
5183,MTQ,2020,DM_NET_MG_RATE,_T,-3.913
5184,MUS,2020,DM_NET_MG_RATE,_T,-0.368
5185,MWI,2020,DM_NET_MG_RATE,_T,-0.092
5186,MYS,2020,DM_NET_MG_RATE,_T,1.733
5187,MYT,2020,DM_NET_MG_RATE,_T,2.445
5188,NAM,2020,DM_NET_MG_RATE,_T,-1.726
5189,NCL,2020,DM_NET_MG_RATE,_T,-4.117
5190,NER,2020,DM_NET_MG_RATE,_T,-0.181
5191,NGA,2020,DM_NET_MG_RATE,_T,-0.023
5192,NIC,2020,DM_NET_MG_RATE,_T,-1.536
5193,NIU,2020,DM_NET_MG_RATE,_T,-2.058
5194,NLD,2020,DM_NET_MG_RATE,_T,3.379
5195,NOR,2020,DM_NET_MG_RATE,_T,2.001
5196,NPL,2020,DM_NET_MG_RATE,_T,10.504
5197,NRU,2020,DM_NET_MG_RATE,_T,-5.506
5198,NZL,2020,DM_NET_MG_RATE,_T,7.579
5199,OMN,2020,DM_NET_MG_RATE,_T,-35.546
5200,PAK,2020,DM_NET_MG_RATE,_T,-2.588
5201,PAN,2020,DM_NET_MG_RATE,_T,1.275
5202,PER,2020,DM_NET_MG_RATE,_T,2.389
5203,PHL,2020,DM_NET_MG_RATE,_T,-0.374
5204,PLW,2020,DM_NET_MG_RATE,_T,0.39
5205,PNG,2020,DM_NET_MG_RATE,_T,1.097
5206,POL,2020,DM_NET_MG_RATE,_T,-0.02
5207,PRI,2020,DM_NET_MG_RATE,_T,-2.262
5208,PRK,2020,DM_NET_MG_RATE,_T,-0.061
5209,PRT,2020,DM_NET_MG_RATE,_T,3.944
5210,PRY,2020,DM_NET_MG_RATE,_T,-1.243
5211,PSE,2020,DM_NET_MG_RATE,_T,-2.461
5212,PYF,2020,DM_NET_MG_RATE,_T,-1.251
5213,QAT,2020,DM_NET_MG_RATE,_T,-57.697
5214,REU,2020,DM_NET_MG_RATE,_T,-0.442
5215,ROU,2020,DM_NET_MG_RATE,_T,-0.654
5216,RUS,2020,DM_NET_MG_RATE,_T,2.343
5217,RWA,2020,DM_NET_MG_RATE,_T,-0.12
5218,SAU,2020,DM_NET_MG_RATE,_T,-28.081
5219,SDN,2020,DM_NET_MG_RATE,_T,0.002
5220,SEN,2020,DM_NET_MG_RATE,_T,-0.614
5221,SGP,2020,DM_NET_MG_RATE,_T,3.618
5222,SHN,2020,DM_NET_MG_RATE,_T,2.586
5223,SLB,2020,DM_NET_MG_RATE,_T,-1.168
5224,SLE,2020,DM_NET_MG_RATE,_T,0.157
5225,SLV,2020,DM_NET_MG_RATE,_T,-3.999
5226,SMR,2020,DM_NET_MG_RATE,_T,-4.05
5227,SOM,2020,DM_NET_MG_RATE,_T,-0.688
5228,SPM,2020,DM_NET_MG_RATE,_T,1.355
5229,SRB,2020,DM_NET_MG_RATE,_T,0.033
5230,SSD,2020,DM_NET_MG_RATE,_T,-6.99
5231,STP,2020,DM_NET_MG_RATE,_T,0
5232,SUR,2020,DM_NET_MG_RATE,_T,-0.515
5233,SVK,2020,DM_NET_MG_RATE,_T,0.32
5234,SVN,2020,DM_NET_MG_RATE,_T,3.634
5235,SWE,2020,DM_NET_MG_RATE,_T,7.85
5236,SWZ,2020,DM_NET_MG_RATE,_T,-4.139
5237,SXM,2020,DM_NET_MG_RATE,_T,10.957
5238,SYC,2020,DM_NET_MG_RATE,_T,1.385
5239,SYR,2020,DM_NET_MG_RATE,_T,13.077
5240,TCA,2020,DM_NET_MG_RATE,_T,15.523
5241,TCD,2020,DM_NET_MG_RATE,_T,0.542
5242,TGO,2020,DM_NET_MG_RATE,_T,-0.118
5243,THA,2020,DM_NET_MG_RATE,_T,0.497
5244,TJK,2020,DM_NET_MG_RATE,_T,-0.373
5245,TKL,2020,DM_NET_MG_RATE,_T,0
5246,TKM,2020,DM_NET_MG_RATE,_T,-0.72
5247,TLS,2020,DM_NET_MG_RATE,_T,-2.693
5248,TON,2020,DM_NET_MG_RATE,_T,-8.967
5249,TTO,2020,DM_NET_MG_RATE,_T,1.563
5250,TUN,2020,DM_NET_MG_RATE,_T,-0.755
5251,TUR,2020,DM_NET_MG_RATE,_T,-0.962
5252,TUV,2020,DM_NET_MG_RATE,_T,-1.354
5253,TWN,2020,DM_NET_MG_RATE,_T,1.109
5254,TZA,2020,DM_NET_MG_RATE,_T,-0.256
5255,UGA,2020,DM_NET_MG_RATE,_T,0.979
5256,UKR,2020,DM_NET_MG_RATE,_T,-0.049
5257,UNICEF_EAP,2020,DM_NET_MG_RATE,_T,0.064
5258,UNICEF_EAPRO,2020,DM_NET_MG_RATE,_T,-0.054
5259,UNICEF_ECARO,2020,DM_NET_MG_RATE,_T,-0.95
5260,UNICEF_EECA,2020,DM_NET_MG_RATE,_T,0.228
5261,UNICEF_ESA,2020,DM_NET_MG_RATE,_T,-0.078
5262,UNICEF_ESARO,2020,DM_NET_MG_RATE,_T,-0.086
5263,UNICEF_LAC,2020,DM_NET_MG_RATE,_T,-0.243
5264,UNICEF_LACRO,2020,DM_NET_MG_RATE,_T,-0.243
5265,UNICEF_MENA,2020,DM_NET_MG_RATE,_T,-3.573
5266,UNICEF_MENARO,2020,DM_NET_MG_RATE,_T,-3.349
5267,UNICEF_NA,2020,DM_NET_MG_RATE,_T,2.332
5268,UNICEF_ROSA,2020,DM_NET_MG_RATE,_T,-0.161
5269,UNICEF_SA,2020,DM_NET_MG_RATE,_T,-0.161
5270,UNICEF_WCA,2020,DM_NET_MG_RATE,_T,-0.181
5271,UNICEF_WCARO,2020,DM_NET_MG_RATE,_T,-0.181
5272,UNICEF_WE,2020,DM_NET_MG_RATE,_T,2.393
5273,UNSDG_LDC,2020,DM_NET_MG_RATE,_T,0.09
5274,URY,2020,DM_NET_MG_RATE,_T,-0.433
5275,USA,2020,DM_NET_MG_RATE,_T,2.013
5276,UZB,2020,DM_NET_MG_RATE,_T,-1.168
5277,VAT,2020,DM_NET_MG_RATE,_T,0
5278,VCT,2020,DM_NET_MG_RATE,_T,-3.616
5279,VEN,2020,DM_NET_MG_RATE,_T,-18.268
5280,VGB,2020,DM_NET_MG_RATE,_T,8.84
5281,VIR,2020,DM_NET_MG_RATE,_T,0
5282,VNM,2020,DM_NET_MG_RATE,_T,-0.021
5283,VUT,2020,DM_NET_MG_RATE,_T,-0.632
5284,WLF,2020,DM_NET_MG_RATE,_T,-7.096
5285,WORLD,2020,DM_NET_MG_RATE,_T,0
5286,WSM,2020,DM_NET_MG_RATE,_T,-4.919
5287,XKX,2020,DM_NET_MG_RATE,_T,-8.968
5288,YEM,2020,DM_NET_MG_RATE,_T,-2.663
5289,ZAF,2020,DM_NET_MG_RATE,_T,0.525
5290,ZMB,2020,DM_NET_MG_RATE,_T,0.476
5291,ZWE,2020,DM_NET_MG_RATE,_T,-1.91
5292,ABW,2021,DM_NET_MG_RATE,_T,4.715
5293,AFG,2021,DM_NET_MG_RATE,_T,-4.569
5294,AGO,2021,DM_NET_MG_RATE,_T,0.843
5295,AIA,2021,DM_NET_MG_RATE,_T,7.07
5296,ALB,2021,DM_NET_MG_RATE,_T,-3.71
5297,AND,2021,DM_NET_MG_RATE,_T,17.556
5298,ARE,2021,DM_NET_MG_RATE,_T,-0.295
5299,ARG,2021,DM_NET_MG_RATE,_T,0.052
5300,ARM,2021,DM_NET_MG_RATE,_T,-4.585
5301,ASM,2021,DM_NET_MG_RATE,_T,-35.895
5302,ATG,2021,DM_NET_MG_RATE,_T,0
5303,AUS,2021,DM_NET_MG_RATE,_T,4.56
5304,AUT,2021,DM_NET_MG_RATE,_T,2.279
5305,AZE,2021,DM_NET_MG_RATE,_T,0.105
5306,BDI,2021,DM_NET_MG_RATE,_T,-1.148
5307,BEL,2021,DM_NET_MG_RATE,_T,4.519
5308,BEN,2021,DM_NET_MG_RATE,_T,0.133
5309,BES,2021,DM_NET_MG_RATE,_T,19.086
5310,BFA,2021,DM_NET_MG_RATE,_T,-0.592
5311,BGD,2021,DM_NET_MG_RATE,_T,-1.03
5312,BGR,2021,DM_NET_MG_RATE,_T,-1.265
5313,BHR,2021,DM_NET_MG_RATE,_T,-6.235
5314,BHS,2021,DM_NET_MG_RATE,_T,1.19
5315,BIH,2021,DM_NET_MG_RATE,_T,-7.878
5316,BLM,2021,DM_NET_MG_RATE,_T,14.127
5317,BLR,2021,DM_NET_MG_RATE,_T,1.354
5318,BLZ,2021,DM_NET_MG_RATE,_T,1.443
5319,BMU,2021,DM_NET_MG_RATE,_T,4.544
5320,BOL,2021,DM_NET_MG_RATE,_T,-0.386
5321,BRA,2021,DM_NET_MG_RATE,_T,0.095
5322,BRB,2021,DM_NET_MG_RATE,_T,-0.1
5323,BRN,2021,DM_NET_MG_RATE,_T,-0.431
5324,BTN,2021,DM_NET_MG_RATE,_T,0.374
5325,BWA,2021,DM_NET_MG_RATE,_T,0.702
5326,CAF,2021,DM_NET_MG_RATE,_T,-15.606
5327,CAN,2021,DM_NET_MG_RATE,_T,5.129
5328,CHE,2021,DM_NET_MG_RATE,_T,2.75
5329,CHL,2021,DM_NET_MG_RATE,_T,5.85
5330,CHN,2021,DM_NET_MG_RATE,_T,-0.14
5331,CIV,2021,DM_NET_MG_RATE,_T,-0.764
5332,CMR,2021,DM_NET_MG_RATE,_T,-0.363
5333,COD,2021,DM_NET_MG_RATE,_T,-0.674
5334,COG,2021,DM_NET_MG_RATE,_T,-0.765
5335,COK,2021,DM_NET_MG_RATE,_T,-9.365
5336,COL,2021,DM_NET_MG_RATE,_T,4.123
5337,COM,2021,DM_NET_MG_RATE,_T,-2.154
5338,CPV,2021,DM_NET_MG_RATE,_T,-2.165
5339,CRI,2021,DM_NET_MG_RATE,_T,0.404
5340,CUB,2021,DM_NET_MG_RATE,_T,-0.628
5341,CUW,2021,DM_NET_MG_RATE,_T,2.641
5342,CYM,2021,DM_NET_MG_RATE,_T,4.058
5343,CYP,2021,DM_NET_MG_RATE,_T,1.605
5344,CZE,2021,DM_NET_MG_RATE,_T,0.345
5345,DEU,2021,DM_NET_MG_RATE,_T,3.757
5346,DJI,2021,DM_NET_MG_RATE,_T,0.671
5347,DMA,2021,DM_NET_MG_RATE,_T,0.787
5348,DNK,2021,DM_NET_MG_RATE,_T,3.893
5349,DOM,2021,DM_NET_MG_RATE,_T,-1.345
5350,DZA,2021,DM_NET_MG_RATE,_T,-0.425
5351,ECU,2021,DM_NET_MG_RATE,_T,2.019
5352,EGY,2021,DM_NET_MG_RATE,_T,-0.296
5353,ERI,2021,DM_NET_MG_RATE,_T,-4.131
5354,ESP,2021,DM_NET_MG_RATE,_T,5.808
5355,EST,2021,DM_NET_MG_RATE,_T,2.257
5356,ETH,2021,DM_NET_MG_RATE,_T,-0.012
5357,FIN,2021,DM_NET_MG_RATE,_T,2.7
5358,FJI,2021,DM_NET_MG_RATE,_T,-6.472
5359,FLK,2021,DM_NET_MG_RATE,_T,1.064
5360,FRA,2021,DM_NET_MG_RATE,_T,0.319
5361,FRO,2021,DM_NET_MG_RATE,_T,0
5362,FSM,2021,DM_NET_MG_RATE,_T,-5.597
5363,GAB,2021,DM_NET_MG_RATE,_T,0.648
5364,GBR,2021,DM_NET_MG_RATE,_T,3.007
5365,GEO,2021,DM_NET_MG_RATE,_T,-0.727
5366,GHA,2021,DM_NET_MG_RATE,_T,-0.343
5367,GIB,2021,DM_NET_MG_RATE,_T,-1.774
5368,GIN,2021,DM_NET_MG_RATE,_T,-0.323
5369,GLP,2021,DM_NET_MG_RATE,_T,-1.61
5370,GMB,2021,DM_NET_MG_RATE,_T,-0.742
5371,GNB,2021,DM_NET_MG_RATE,_T,-0.677
5372,GNQ,2021,DM_NET_MG_RATE,_T,3.976
5373,GRC,2021,DM_NET_MG_RATE,_T,-1.417
5374,GRD,2021,DM_NET_MG_RATE,_T,-0.682
5375,GRL,2021,DM_NET_MG_RATE,_T,-1.102
5376,GTM,2021,DM_NET_MG_RATE,_T,-1.652
5377,GUF,2021,DM_NET_MG_RATE,_T,2.033
5378,GUM,2021,DM_NET_MG_RATE,_T,-1.43
5379,GUY,2021,DM_NET_MG_RATE,_T,-5.35
5380,HKG,2021,DM_NET_MG_RATE,_T,0
5381,HND,2021,DM_NET_MG_RATE,_T,-0.562
5382,HRV,2021,DM_NET_MG_RATE,_T,-2.559
5383,HTI,2021,DM_NET_MG_RATE,_T,-2.877
5384,HUN,2021,DM_NET_MG_RATE,_T,2.049
5385,IDN,2021,DM_NET_MG_RATE,_T,-0.055
5386,IMN,2021,DM_NET_MG_RATE,_T,6.154
