,REF_AREA,TIME_PERIOD,INDICATOR,OBS_VALUE
524,CHL,2012,DM_BRTS,240.081
525,CHL,2012,DM_POP_ADLCNT,2622.705
526,CHL,2012,DM_POP_15TO24,2836.913
527,CHL,2012,DM_DPR_CHD,30.101
528,CHL,2012,DM_DPR_TOT,44.912
529,CHL,2012,DM_POP_U18,4416.094
530,CHL,2012,DM_LIFE_EXP,79.0233
531,CHL,2012,DM_POP_URBN,87.189
532,CHN,2012,DM_NET_MG_RATE,-0.091
533,CHN,2012,DM_FRATE_TOT,1.7984
534,CHN,2012,DM_DPR_OLD,12.457
535,CHN,2012,DM_POP_ADLCNT_PROP,12.5023925938436
536,CHN,2012,DM_POP_TOT,1366560.818
537,CHN,2012,DM_POP_ADLCNT,170852.7985
538,CHN,2012,DM_BRTS,19235.424
539,CHN,2012,DM_POP_15TO24,209636.621
540,CHN,2012,DM_DPR_CHD,25.2
541,CHN,2012,DM_POP_U18,302441.445
542,CHN,2012,DM_DPR_TOT,37.657
543,CHN,2012,DM_POP_URBN,51.765
544,CHN,2012,DM_LIFE_EXP,76.1923
545,CHN,2012,DM_POP_U5,88556.5485
546,CIV,2012,DM_NET_MG_RATE,-6.528
547,CIV,2012,DM_POP_U18,11136.441
548,CIV,2012,DM_POP_TOT,22010.7115
